sentence_id,concept_id,concept_chapter,lang_code,level,category,sort_order,sentence,sentence_pronunciation,notes
1725,15,farewell_basic,fi,A0,ca1,12,Hauskaa päivää,,Perus kohtelias hyvästely.
1726,15,farewell_basic,fr,A0,ca1,12,Bonne journée,,Adieu poli de base.
1727,15,farewell_basic,fr-CA,A0,ca1,12,Bonne journée,,Adieu poli de base.
1728,15,farewell_basic,ff,A0,ca1,12,Ñalawma moƴƴo,,Salminandu ceergal neɗɗankaagal.
1729,15,farewell_basic,gl,A0,ca1,12,Que teñas un bo día,,Despedida básica educada.
1730,15,farewell_basic,ka,A0,ca1,12,კარგ დღეს გისურვებ.,karg dghes gisurveb.,ძირითადი ზრდილობიანი დამშვიდობება.
1731,15,farewell_basic,de,A0,ca1,12,Einen schönen Tag noch,,Grundlegender höflicher Abschied.
1732,15,farewell_basic,el,A0,ca1,12,Καλή συνέχεια.,kali sinehia.,Βασικός ευγενικός αποχαιρετισμός.
1733,15,farewell_basic,gn,A0,ca1,12,Tande'ára porã,,Ñe'ẽ jajeheja hag̃ua teko porãme.
1734,15,farewell_basic,gu,A0,ca1,12,તમારો દિવસ શુભ રહે.,tamārō divas śubh rahē.,મૂળભૂત નમ્ર વિદાય.
1735,15,farewell_basic,ht,A0,ca1,12,Pase yon bon jounen,,Orevwa politès debaz.
1736,15,farewell_basic,ha,A0,ca1,12,A wuni lafiya,,Bankwana na asali mai ladabi.
1737,15,farewell_basic,he,A0,ca1,12,שיהיה לך יום טוב.,sheyihiye lekha yom tov.,פרידה מנומסת בסיסית.
1738,15,farewell_basic,hi,A0,ca1,12,आपका दिन शुभ हो।,āpkā din śubh hō.,मूल विनम्र विदाई।
1739,15,farewell_basic,hmn,A0,ca1,12,Nyob zoo ib hnub,,Kev hais sib ntsib dua uas muaj kev hwm.
1740,15,farewell_basic,hu,A0,ca1,12,Szép napot,,Alapvető udvarias búcsúzás.
1741,15,farewell_basic,is,A0,ca1,12,Eigðu góðan dag,,Grunn kurteis kveðja.
1742,15,farewell_basic,ig,A0,ca1,12,Nwee ụbọchị ọma,,Okwu nkewa mbido nke nkwanye ùgwù.
1743,15,farewell_basic,id,A0,ca1,12,Semoga harimu menyenangkan,,Ucapan perpisahan sopan dasar.
1744,15,farewell_basic,ga,A0,ca1,12,Bíodh lá maith agat,,Slán béasach bunúsach.
1745,15,farewell_basic,xh,A0,ca1,12,Ube nosuku oluhle,,Indlela yokuvalelisa ebonisa imbeko esisiseko.
1746,15,farewell_basic,it,A0,ca1,12,Buona giornata,,Commiato educato di base.
1747,15,farewell_basic,ja,A0,ca1,12,良い一日を。,yoi ichinichi o.,丁寧な基本的な別れの表現。
1748,15,farewell_basic,jv,A0,ca1,12,Mugi dinten panjenengan sae,,Ukara pamitan dhasar sing sopan.
1749,15,farewell_basic,kn,A0,ca1,12,ನಿಮ್ಮ ದಿನ ಶುಭವಾಗಲಿ.,nimma dina śubhavāgali.,ಮೂಲಭೂತ ಸಭ್ಯ ವಿದಾಯ.
1750,15,farewell_basic,ks,A0,ca1,12,دۄہ گَژھہِ رۄت.,doh gachhi rot.,بااَدَب بُنیٲدی رُخصَت.
1751,15,farewell_basic,kk,A0,ca1,12,Күніңіз сәтті өтсін.,küniñiz sätti ötsin.,Негізгі сыпайы қоштасу.
1752,15,farewell_basic,km,A0,ca1,12,សូមឱ្យមានថ្ងៃល្អ។,som aoy mean thngai laor.,ការលាគ្នាប្រកបដោយការគួរសមជាមូលដ្ឋាន។
1753,15,farewell_basic,rw,A0,ca1,12,Ugire umunsi mwiza,,Gusezera kurangwa n'ikinyabupfura.
1754,15,farewell_basic,ko,A0,ca1,12,좋은 하루 보내세요.,joeun haru bonaeseyo.,기본적인 정중한 작별 인사.
1755,15,farewell_basic,ku,A0,ca1,12,Roja te xweş be,,Xatirxwestina bingehîn a bi hurmet.
1756,15,farewell_basic,ky,A0,ca1,12,Күнүңүз куттуу болсун.,künüñüz kuttuu bolsun.,Негизги сыпайы коштошуу.
1757,15,farewell_basic,lo,A0,ca1,12,ຂໍໃຫ້ເປັນມື້ທີ່ດີ.,kho hai pen mu thi di.,ການກ່າວລາທີ່ສຸພາບພື້ນຖານ.
1758,15,farewell_basic,lv,A0,ca1,12,Jauku dienu,,Pamata pieklājīga atvadīšanās.
1759,15,farewell_basic,ln,A0,ca1,12,Lekisa mokolo malamu,,Maloba ya kokabwana ya limemya.
1760,15,farewell_basic,lt,A0,ca1,12,Geros dienos,,Pagrindinis mandagus atsisveikinimas.
1761,15,farewell_basic,lg,A0,ca1,12,Obeere n'olunaku olulungi,,Okusiibula okusooka okw'empisa.
1762,15,farewell_basic,lb,A0,ca1,12,E schéinen Dag nach,,Grondleeënd héiflech Äddi.
1763,15,farewell_basic,mk,A0,ca1,12,Имајте убав ден.,imajte ubav den.,Основно учтиво збогување.
1764,15,farewell_basic,mad,A0,ca1,12,Moga are eparengnga sae,,Oca'an papesa'an se sopan dhasar.
1765,15,farewell_basic,mg,A0,ca1,12,Mirary tontolo andro mahafinaritra,,Fiteny fanaovam-beloma feno fanajana.
1766,15,farewell_basic,ms,A0,ca1,12,Semoga hari anda menyenangkan,,Ungkapan perpisahan asas yang sopan.
1767,15,farewell_basic,ml,A0,ca1,12,നിങ്ങൾക്ക് ഒരു നല്ല ദിവസം ആശംസിക്കുന്നു.,niṅṅaḷkk oru nalla divasaṁ āśaṁsikkunnu.,അടിസ്ഥാനപരമായ മാന്യമായ യാത്രാമൊഴി.
1768,15,farewell_basic,mt,A0,ca1,12,Il-jum it-tajjeb,,Tislima ta' tluq edukata bażika.
1769,15,farewell_basic,mr,A0,ca1,12,तुमचा दिवस शुभ जावो.,tumchā divas śubh jāvō.,मूलभूत नम्र निरोप.
1770,15,farewell_basic,mi,A0,ca1,12,Kia pai tō rā,,Kīwaha poroporoaki whakaute.
1771,15,farewell_basic,mn,A0,ca1,12,Өдрийг сайхан өнгөрүүлээрэй.,ödriig saikhan öngörüüleerei.,Эелдэг салах ёс.
1772,15,farewell_basic,ne,A0,ca1,12,तपाईँको दिन शुभ रहोस्।,tapāīṁkō din śubh rahōs.,आधारभूत विनम्र बिदाई।
1773,15,farewell_basic,pcm,A0,ca1,12,Make you get better day,,Polite parting word.
1774,15,farewell_basic,nb-NO,A0,ca1,12,Ha en god dag,,Grunnleggende høflig farvel.
1775,15,farewell_basic,or,A0,ca1,12,ଆପଣଙ୍କ ଦିନଟି ଶୁଭମୟ ହେଉ।,āpaṇaṅka dinaṭi śubhamaya hēu.,ମୌଳିକ ନମ୍ର ବିଦାୟ।
1776,15,farewell_basic,ps,A0,ca1,12,ښه ورځ ولرئ.,xha wraz wularay.,بنسټیزه مؤدبه خدای پاماني.
1777,15,farewell_basic,fa,A0,ca1,12,روز خوبی داشته باشید.,ruz-e khubi dāshte bāshid.,خداحافظی مودبانه اولیه.
1778,15,farewell_basic,pl,A0,ca1,12,Miłego dnia,,Podstawowe uprzejme pożegnanie.
1779,15,farewell_basic,pt-BR,A0,ca1,12,Tenha um bom dia,,Despedida educada básica.
1780,15,farewell_basic,pt-PT,A0,ca1,12,Tenha um bom dia,,Despedida educada básica.
1781,15,farewell_basic,pa,A0,ca1,12,ਤੁਹਾਡਾ ਦਿਨ ਵਧੀਆ ਰਹੇ।,tuhāḍā dina vadhīā rahē.,ਮੂਲ ਨਿਮਰ ਵਿਦਾਇਗੀ।
1782,15,farewell_basic,qu,A0,ca1,12,Allin p'unchaw kachun,,Sumaqllawan sapsi kacharpari.
1783,15,farewell_basic,ro,A0,ca1,12,O zi bună,,Rămas bun politicos de bază.
1784,15,farewell_basic,ru,A0,ca1,12,Хорошего дня.,xoroshego dnya.,Основное вежливое прощание.
1785,15,farewell_basic,skr,A0,ca1,12,تہاݙا ݙینہہ چنگا گزرے۔,tuhāḍā ḍīnh cangā guzray.,باادب بنیادی ودائی۔
1786,15,farewell_basic,sr,A0,ca1,12,Пријатан дан.,prijatan dan.,Основни љубазни опроштај.
1787,15,farewell_basic,st,A0,ca1,12,Eba le letsatsi le monate,,Kamohelo ea ho qetella e nang le tlhompho.
1788,15,farewell_basic,sn,A0,ca1,12,Iva nezuva rakanaka,,Kuonekana kune ruremekedzo.
1789,15,farewell_basic,sd,A0,ca1,12,توهان جو ڏينهن سٺو گذري.,tawhān jō ḍīnhu suṭhō guzrē.,بنيادي شائستہ الوداع.
1790,15,farewell_basic,si,A0,ca1,12,ඔබට සුබ දවසක්.,obaṭa suba davasak.,මූලික ආචාරශීලී සමුගැනීම.
1791,15,farewell_basic,sk,A0,ca1,12,Pekný deň,,Základné zdvorilé rozlúčenie.
1792,15,farewell_basic,sl,A0,ca1,12,Lep dan,,Osnovno vljudno slovo.
1793,15,farewell_basic,so,A0,ca1,12,Maalin wacan,,Sagootin aasaasi ah oo edeb leh.
1794,15,farewell_basic,es-MX,A0,ca1,12,Que tengas un buen día,,Despedida básica educada.
1795,15,farewell_basic,es-ES,A0,ca1,12,Que tengas un buen día,,Despedida básica educada.
1796,15,farewell_basic,su,A0,ca1,12,Wilujeng dinten ieu,,Pangucap pamitan dasar anu sopan.
1797,15,farewell_basic,sw,A0,ca1,12,Uwe na siku njema,,Maneno ya msingi ya kuagana kwa adabu.
1798,15,farewell_basic,sv,A0,ca1,12,Ha en bra dag,,Grundläggande artigt farväl.
1799,15,farewell_basic,tg,A0,ca1,12,Рӯзи хуш.,ruzi khush.,Хайрухушии асосии боадабона.
1800,15,farewell_basic,ta,A0,ca1,12,உங்கள் நாள் இனிதாக அமையட்டும்.,uṅkaḷ nāḷ iṉitāka amaiyaṭṭum.,அடிப்படை மரியாதையான பிரியாவிடை.
1801,15,farewell_basic,tt,A0,ca1,12,Көнегез яхшы үтсен.,könegez yaxşı ütsen.,Төп әдәпле хушлашу.
1802,15,farewell_basic,te,A0,ca1,12,మీ రోజు శుభప్రదంగా సాగాలి.,mī rōju śubhapradangā sāgāli.,ప్రాథమిక మర్యాదపూర్వక వీడ్కోలు.
1803,15,farewell_basic,th,A0,ca1,12,ขอให้เป็นวันที่ดี,kho hai pen wan thi di.,การบอกลาที่สุภาพแบบพื้นฐาน.
1804,15,farewell_basic,ti,A0,ca1,12,ጽቡቕ መዓልቲ ይኹነልካ።,tsibuq me'alti yikunelka.,ብትሕትና ዝግበር መሰረታዊ ናይ ስንብት ኣገላለጻ።
1805,15,farewell_basic,tr,A0,ca1,12,İyi günler,,Temel kibar veda.
1806,15,farewell_basic,tk,A0,ca1,12,Günüňiz gowy geçsin,,Esasy sypaýy hoşlaşyk.
1807,15,farewell_basic,uk,A0,ca1,12,Гарного дня.,harnoho dnya.,Основне ввічливе прощання.
1808,15,farewell_basic,ur,A0,ca1,12,آپ کا دن اچھا گزرے۔,āp kā din achā guzrē.,بنیادی شائستہ الوداع۔
1809,15,farewell_basic,ug,A0,ca1,12,كۈنىڭىز كۆڭۈللۈك ئۆتسۈن.,küningiz köngüllük ötsün.,ئاساسىي سىپايە خوشلىشىش.
1810,15,farewell_basic,uz,A0,ca1,12,Kuningiz yaxshi o'tsin,,Asosiy xushmuomala xayrlashuv.
1811,15,farewell_basic,vi,A0,ca1,12,Chúc một ngày tốt lành,,Lời tạm biệt lịch sự cơ bản.
1812,15,farewell_basic,cy,A0,ca1,12,Cael diwrnod da,,Ffarwelio cwrtais sylfaenol.
1813,15,farewell_basic,wo,A0,ca1,12,Yendu ak jàmm,,Tàggoo bu am solo tey wone teggin.
1814,15,farewell_basic,yo,A0,ca1,12,Ni ọjọ rere,,Ọ̀rọ̀ ìdágbére pẹ̀lú ọ̀wọ̀.
1815,15,farewell_basic,zu,A0,ca1,12,Ube nosuku oluhle,,Ukuvalelisa okuvamile okunenhlonipho.
1816,16,farewell_basic,om,A0,ca1,14,Halkan gaarii siif haa ta'u,,Ibsa addaan bahiinsa kabajaa halkan bu'uuraa.
1817,16,farewell_basic,af,A0,ca1,14,Geniet die aand,,Basiese beleefde nag-afskeid.
1818,16,farewell_basic,ak,A0,ca1,14,Mema wo anadwo pa,,Nkra a yɛde kyerɛ obuo anadwo.
1819,16,farewell_basic,sq,A0,ca1,14,Kalofsh një natë të mirë,,Lamtumirë bazë e sjellshme natën.
1820,16,farewell_basic,am,A0,ca1,14,መልካም ሌሊት ይሁንልህ,melkam lēlīti yihunilihi,መሰረታዊ ትህትና የተሞላበት የሌሊት ስንብት።
1821,16,farewell_basic,ar,A0,ca1,14,أتمنى لك ليلة سعيدة,atamanna laka laylatan sa'idah,وداع ليلي مهذب أساسي.
1822,16,farewell_basic,hy,A0,ca1,14,Բարի գիշեր եմ մաղթում,bari gisher em maghtum,Հիմնական քաղաքավարի գիշերային հրաժեշտ:
1823,16,farewell_basic,as,A0,ca1,14,ৰাতিটো শুভ হওক,ratito xubho howk,ৰাতিৰ ভদ্ৰ আৰু সাধাৰণ বিদায়ৰ প্ৰকাশ।
1824,16,farewell_basic,az,A0,ca1,14,Yaxşı gecələr,,Əsas nəzakətli gecə vidalaşması.
1825,16,farewell_basic,eu,A0,ca1,14,Gau on izan,,Oinarrizko gaueko agur adeitsua.
1826,16,farewell_basic,be,A0,ca1,14,Добрай ночы,dobray nochy,Базавае ветлівае начное развітанне.
1827,16,farewell_basic,bn,A0,ca1,14,আপনার রাতটি শুভ হোক,apnar ratti shubho hok,একটি ভদ্র সাধারণ রাতের বিদায়।
1828,16,farewell_basic,bho,A0,ca1,14,रउवा रात शुभ होखे,rauvā rāt śubh hōkhē,रात के मूल विनम्र विदाई।
1829,16,farewell_basic,bs,A0,ca1,14,Ugodna noć,,Osnovni pristojni noćni oproštaj.
1830,16,farewell_basic,bg,A0,ca1,14,Приятна нощ,priyatna nosht,Основно учтиво нощно сбогуване.
1831,16,farewell_basic,my,A0,ca1,14,ကောင်းသောညလေးဖြစ်ပါစေ,kaung thau nya lay phyit pa say,အခြေခံ ယဉ်ကျေးသော ညနှုတ်ဆက်ခြင်း။
1832,16,farewell_basic,yue,A0,ca1,14,祝你晚安,zuk1 nei5 maan5 on1,基本有禮貌嘅夜晚道別用語。
1833,16,farewell_basic,ca,A0,ca1,14,Que passis una bona nit,,Comiat nocturn bàsic educat.
1834,16,farewell_basic,ceb,A0,ca1,14,Hinaot nga makabaton kag maayong gabii,,Batakang matinahurong pagpaalam sa gabii.
1835,16,farewell_basic,ny,A0,ca1,14,Mukhale ndi usiku wabwino,,Kutsanzikana mwaulemu usiku.
1836,16,farewell_basic,zh-CN,A0,ca1,14,祝你晚安,zhù nǐ wǎn ān,基本的礼貌夜晚道别语。
1837,16,farewell_basic,zh-TW,A0,ca1,14,祝你晚安,zhù nǐ wǎn ān,基本的禮貌夜晚道別語。
1838,16,farewell_basic,hr,A0,ca1,14,Ugodna noć,,Osnovni pristojni noćni oproštaj.
1839,16,farewell_basic,cs,A0,ca1,14,Hezkou noc,,Základní zdvořilé noční rozloučení.
1840,16,farewell_basic,da,A0,ca1,14,Hav en god nat,,Grundlæggende høfligt godnat.
1841,16,farewell_basic,nl,A0,ca1,14,Fijne avond,,Basis beleefd nachtafscheid.
1842,16,farewell_basic,en-GB,A0,ca1,14,Have a good night,,Basic polite night farewell.
1843,16,farewell_basic,en-US,A0,ca1,14,Have a good night,,Basic polite night farewell.
1844,16,farewell_basic,et,A0,ca1,14,Ilusat ööd,,Põhiline viisakas öine hüvastijätt.
1845,16,farewell_basic,fil,A0,ca1,14,Magandang gabi sa iyo,,Batayang magalang na pagpaalam sa gabi.
1846,16,farewell_basic,fi,A0,ca1,14,Hauskaa yötä,,Perus kohtelias yöhyvästely.
1847,16,farewell_basic,fr,A0,ca1,14,Passez une bonne nuit,,Adieu nocturne poli de base.
1848,16,farewell_basic,fr-CA,A0,ca1,14,Passez une bonne nuit,,Adieu nocturne poli de base.
1849,16,farewell_basic,ff,A0,ca1,14,Jemma moƴƴo,,Salminandu ceergal neɗɗankaagal jemma.
1850,16,farewell_basic,gl,A0,ca1,14,Que pases unha boa noite,,Despedida nocturna básica educada.
1851,16,farewell_basic,ka,A0,ca1,14,კარგ ღამეს გისურვებ,karg ghames gisurveb,ძირითადი ზრდილობიანი ღამის დამშვიდობება.
1852,16,farewell_basic,de,A0,ca1,14,Hab eine gute Nacht,,Grundlegender höflicher Abschied zur Nacht.
1853,16,farewell_basic,el,A0,ca1,14,Καλό βράδυ,kalo vradi,Βασικός ευγενικός νυχτερινός αποχαιρετισμός.
1854,16,farewell_basic,gn,A0,ca1,14,Tande pyhare porã,,Ñe'ẽ jajeheja hag̃ua teko porãme pyhare.
1855,16,farewell_basic,gu,A0,ca1,14,તમારી રાત્રિ શુભ રહે,tamārī rātri śubh rahē,રાત્રિની મૂળભૂત નમ્ર વિદાય.
1856,16,farewell_basic,ht,A0,ca1,14,Pase yon bon nwit,,Orevwa nwit politès debaz.
1857,16,farewell_basic,ha,A0,ca1,14,A kwana lafiya,,Bankwana na dare mai ladabi.
1858,16,farewell_basic,he,A0,ca1,14,שיהיה לך לילה טוב,sheyihiye lekha layla tov,פרידת לילה מנומסת בסיסית.
1859,16,farewell_basic,hi,A0,ca1,14,आपकी रात शुभ हो,āpkī rāt śubh hō,रात की मूल विनम्र विदाई।
1860,16,farewell_basic,hmn,A0,ca1,14,Nyob zoo hmo ntuj,,Kev hais sib ntsib dua hmo ntuj uas muaj kev hwm.
1861,16,farewell_basic,hu,A0,ca1,14,Szép éjszakát,,Alapvető udvarias éjszakai búcsúzás.
1862,16,farewell_basic,is,A0,ca1,14,Eigðu góða nótt,,Grunn kurteis næturkveðja.
1863,16,farewell_basic,ig,A0,ca1,14,Nwee abalị ọma,,Okwu nkewa abalị mbido nke nkwanye ùgwù.
1864,16,farewell_basic,id,A0,ca1,14,Semoga malammu menyenangkan,,Ucapan perpisahan malam yang sopan dasar.
1865,16,farewell_basic,ga,A0,ca1,14,Bíodh oíche mhaith agat,,Slán oíche béasach bunúsach.
1866,16,farewell_basic,xh,A0,ca1,14,Ube nobusuku obuhle,,Indlela yokuvalelisa ebusuku ebonisa imbeko esisiseko.
1867,16,farewell_basic,it,A0,ca1,14,Passa una buona notte,,Commiato notturno educato di base.
1868,16,farewell_basic,ja,A0,ca1,14,良い夜を,yoi yoru o,丁寧な基本的な夜の別れの表現。
1869,16,farewell_basic,jv,A0,ca1,14,Mugi dalu panjenengan sae,,Ukara pamitan wengi dhasar sing sopan.
1870,16,farewell_basic,kn,A0,ca1,14,ನಿಮ್ಮ ರಾತ್ರಿ ಶುಭವಾಗಿರಲಿ,nimma rātri śubhavāgirali,ರಾತ್ರಿಯ ಮೂಲಭೂತ ಸಭ್ಯ ವಿದಾಯ.
1871,16,farewell_basic,ks,A0,ca1,14,رات گَژھہِ رۄت,rāt gachhi rot,راتُک بااَدَب بُنیٲدی رُخصَت.
1872,16,farewell_basic,kk,A0,ca1,14,Түніңіз тыныш болсын,tüniñiz tınış bolsın,Негізгі сыпайы түнгі қоштасу.
1873,16,farewell_basic,km,A0,ca1,14,សូមឱ្យមានរាត្រីល្អ,som aoy mean reatrei laor,ការលាគ្នានៅពេលយប់ប្រកបដោយការគួរសមជាមូលដ្ឋាន។
1874,16,farewell_basic,rw,A0,ca1,14,Ugire ijoro ryiza,,Gusezera nijoro kurangwa n'ikinyabupfura.
1875,16,farewell_basic,ko,A0,ca1,14,좋은 밤 보내세요,joeun bam bonaeseyo,기본적인 정중한 밤 작별 인사.
1876,16,farewell_basic,ku,A0,ca1,14,Şeva te xweş be,,Xatirxwestina şevê ya bingehîn a bi hurmet.
1877,16,farewell_basic,ky,A0,ca1,14,Түнүңүз бейпил болсун,tünüñüz beypil bolsun,Негизги сыпайы түнкү коштошуу.
1878,16,farewell_basic,lo,A0,ca1,14,ຂໍໃຫ້ເປັນຄືນທີ່ດີ,kho hai pen khun thi di,ການກ່າວລາຕອນກາງຄືນທີ່ສຸພາບພື້ນຖານ.
1879,16,farewell_basic,lv,A0,ca1,14,Jauku nakti,,Pamata pieklājīga nakts atvadīšanās.
1880,16,farewell_basic,ln,A0,ca1,14,Lekisa butu malamu,,Maloba ya kokabwana ya butu ya limemya.
1881,16,farewell_basic,lt,A0,ca1,14,Geros nakties,,Pagrindinis mandagus nakties atsisveikinimas.
1882,16,farewell_basic,lg,A0,ca1,14,Obeere n'ekiro ekirungi,,Okusiibula okusooka okw'empisa ekiro.
1883,16,farewell_basic,lb,A0,ca1,14,Eng gutt Nuecht,,Grondleeënd héiflech Nuecht Äddi.
1884,16,farewell_basic,mk,A0,ca1,14,Имајте добра ноќ,imajte dobra nokj,Основно учтиво ноќно збогување.
1885,16,farewell_basic,mad,A0,ca1,14,Moga malêmma eparengnga sae,,Oca'an papesa'an malêm se sopan dhasar.
1886,16,farewell_basic,mg,A0,ca1,14,Mirary alina mahafinaritra,,Fiteny fanaovam-beloma amin'ny alina feno fanajana.
1887,16,farewell_basic,ms,A0,ca1,14,Semoga malam anda menyenangkan,,Ungkapan perpisahan malam asas yang sopan.
1888,16,farewell_basic,ml,A0,ca1,14,നിങ്ങൾക്ക് ഒരു നല്ല രാത്രി ആശംസിക്കുന്നു,niṅṅaḷkk oru nalla rātri āśaṁsikkunnu,അടിസ്ഥാനപരമായ മാന്യമായ രാത്രി യാത്രാമൊഴി.
1889,16,farewell_basic,mt,A0,ca1,14,Il-lejl it-tajjeb,,Tislima ta' tluq bil-lejl edukata bażika.
1890,16,farewell_basic,mr,A0,ca1,14,तुमची रात्र शुभ जावो,tumchī rātra śubh jāvō,रात्रीचा मूलभूत नम्र निरोप.
1891,16,farewell_basic,mi,A0,ca1,14,Kia pai tō pō,,Kīwaha poroporoaki whakaute mō te pō.
1892,16,farewell_basic,mn,A0,ca1,14,Шөнийг сайхан өнгөрүүлээрэй,shöniig saikhan öngörüüleerei,Эелдэг шөнийн салах ёс.
1893,16,farewell_basic,ne,A0,ca1,14,तपाईँको रात शुभ रहोस्,tapāīṁkō rāt śubh rahōs,रातको आधारभूत विनम्र बिदाई।
1894,16,farewell_basic,pcm,A0,ca1,14,Make you get better night,,Polite parting word for night.
1895,16,farewell_basic,nb-NO,A0,ca1,14,Ha en god natt,,Grunnleggende høflig nattfarvel.
1896,16,farewell_basic,or,A0,ca1,14,ଆପଣଙ୍କ ରାତିଟି ଶୁଭମୟ ହେଉ,āpaṇaṅka rātiṭi śubhamaya hēu,ରାତିର ମୌଳିକ ନମ୍ର ବିଦାୟ।
1897,16,farewell_basic,ps,A0,ca1,14,ښه شپه ولرئ,xha shpa wularay,بنسټیزه مؤدبه د شپې خدای پاماني.
1898,16,farewell_basic,fa,A0,ca1,14,شب خوبی داشته باشید,shab-e khubi dāshte bāshid,خداحافظی شبانه مودبانه اولیه.
1899,16,farewell_basic,pl,A0,ca1,14,Dobrej nocy,,Podstawowe uprzejme pożegnanie na noc.
1900,16,farewell_basic,pt-BR,A0,ca1,14,Tenha uma boa noite,,Despedida noturna educada básica.
1901,16,farewell_basic,pt-PT,A0,ca1,14,Tenha uma boa noite,,Despedida noturna educada básica.
1902,16,farewell_basic,pa,A0,ca1,14,ਤੁਹਾਡੀ ਰਾਤ ਵਧੀਆ ਰਹੇ,tuhāḍī rāta vadhīā rahē,ਰਾਤ ਦੀ ਮੂਲ ਨਿਮਰ ਵਿਦਾਇਗੀ।
1903,16,farewell_basic,qu,A0,ca1,14,Allin tuta kachun,,Sumaqllawan tuta sapsi kacharpari.
1904,16,farewell_basic,ro,A0,ca1,14,O noapte bună,,Rămas bun de noapte politicos de bază.
1905,16,farewell_basic,ru,A0,ca1,14,Хорошей ночи,xoroshey nochi,Основное вежливое ночное прощание.
1906,16,farewell_basic,skr,A0,ca1,14,تہاݙی رات چنگی گزرے,tuhāḍī rāt cangī guzray,رات دی باادب بنیادی ودائی۔
1907,16,farewell_basic,sr,A0,ca1,14,Пријатна ноћ,prijatna noć,Основни љубазни ноћни опроштај.
1908,16,farewell_basic,st,A0,ca1,14,Eba le bosiu bo monate,,Kamohelo ea ho qetella bosiu e nang le tlhompho.
1909,16,farewell_basic,sn,A0,ca1,14,Iva nehusiku hwakanaka,,Kuonekana kwehusiku kune ruremekedzo.
1910,16,farewell_basic,sd,A0,ca1,14,توهان جي رات سٺي گذري,tawhān jī rāt suṭhī guzrē,رات جو بنيادي شائستہ الوداع.
1911,16,farewell_basic,si,A0,ca1,14,ඔබට සුබ රාත්‍රියක්,obaṭa suba rātriyak,මූලික ආචාරශීලී රාත්‍රී සමුගැනීම.
1912,16,farewell_basic,sk,A0,ca1,14,Peknú noc,,Základné zdvorilé nočné rozlúčenie.
1913,16,farewell_basic,sl,A0,ca1,14,Lepo noč,,Osnovno vljudno nočno slovo.
1914,16,farewell_basic,so,A0,ca1,14,Habeen wacan,,Sagootin aasaasi ah oo edeb leh habeenkii.
1915,16,farewell_basic,es-MX,A0,ca1,14,Que pases buenas noches,,Despedida nocturna básica educada.
1916,16,farewell_basic,es-ES,A0,ca1,14,Que pases buenas noches,,Despedida nocturna básica educada.
1917,16,farewell_basic,su,A0,ca1,14,Wilujeng wengi,,Pangucap pamitan wengi dasar anu sopan.
1918,16,farewell_basic,sw,A0,ca1,14,Uwe na usiku mwema,,Maneno ya msingi ya kuagana kwa adabu usiku.
1919,16,farewell_basic,sv,A0,ca1,14,Ha en god natt,,Grundläggande artigt nattfarväl.
1920,16,farewell_basic,tg,A0,ca1,14,Шаби хуб дошта бошед,shabi khub doshta boshed,Хайрухушии шабонаи асосии боадабона.
1921,16,farewell_basic,ta,A0,ca1,14,உங்கள் இரவு இனிதாக அமையட்டும்,uṅkaḷ iravu iṉitāka amaiyaṭṭum,அடிப்படை மரியாதையான இரவு பிரியாவிடை.
1922,16,farewell_basic,tt,A0,ca1,14,Төнегез яхшы үтсен,tönegez yaxşı ütsen,Төп әдәпле төнге хушлашу.
1923,16,farewell_basic,te,A0,ca1,14,మీ రాత్రి శుభప్రదంగా సాగాలి,mī rātri śubhapradangā sāgāli,ప్రాథమిక మర్యాదపూర్వక రాత్రి వీడ్కోలు.
1924,16,farewell_basic,th,A0,ca1,14,ขอให้เป็นคืนที่ดี,kho hai pen khuen thi di,การบอกลากลางคืนที่สุภาพแบบพื้นฐาน.
1925,16,farewell_basic,ti,A0,ca1,14,ጽቡቕ ለይቲ ይኹነልካ,tsibuq leyti yikunelka,ብትሕትና ዝግበር መሰረታዊ ናይ ለይቲ ስንብት ኣገላለጻ።
1926,16,farewell_basic,tr,A0,ca1,14,İyi geceler dilerim,,Temel kibar gece vedası.
1927,16,farewell_basic,tk,A0,ca1,14,Gijäňiz gowy geçsin,,Esasy sypaýy gije hoşlaşygy.
1928,16,farewell_basic,uk,A0,ca1,14,Гарної ночі,harnoyi nochi,Основне ввічливе нічне прощання.
1929,16,farewell_basic,ur,A0,ca1,14,آپ کی رات اچھی گزرے,āp kī rāt achī guzrē,رات کا بنیادی شائستہ الوداع۔
1930,16,farewell_basic,ug,A0,ca1,14,كېچىڭىز كۆڭۈللۈك ئۆتسۈن,kéchingiz köngüllük ötsün,ئاساسىي سىپايە كېچىلىك خوشلىشىش.
1931,16,farewell_basic,uz,A0,ca1,14,Tunningiz yaxshi o'tsin,,Asosiy xushmuomala tungi xayrlashuv.
1932,16,farewell_basic,vi,A0,ca1,14,Chúc một đêm tốt lành,,Lời tạm biệt ban đêm lịch sự cơ bản.
1933,16,farewell_basic,cy,A0,ca1,14,Cael noson dda,,Ffarwelio nos cwrtais sylfaenol.
1934,16,farewell_basic,wo,A0,ca1,14,Fanaan ak jàmm,,Tàggoo guddi bu am solo tey wone teggin.
1935,16,farewell_basic,yo,A0,ca1,14,Ni alẹ rere,,Ọ̀rọ̀ ìdágbére alẹ pẹ̀lú ọ̀wọ̀.
